"Event.Index";"UTC.Timestamp";"UTC.Date";"Local.Timestamp";"Local.Timezone";"Local.Date";"Experiment.ID";"Experiment.Version";"Tree.Node.Key";"Repeat.Key";"Schedule.ID";"Participant.Public.ID";"Participant.Private.ID";"Participant.Starting.Group";"Participant.Status";"Participant.Completion.Code";"Participant.External.Session.ID";"Participant.Device.Type";"Participant.Device";"Participant.OS";"Participant.Browser";"Participant.Monitor.Size";"Participant.Viewport.Size";"Checkpoint";"Task.Name";"Task.Version";"counterbalance.9qvq";"checkpoint.4d69";"checkpoint.7y1f";"checkpoint.fqea";"Question.Key";"Response"
"7";1591284210373;"04/06/2020 15:23:30";1591283776356;2;"04/06/2020 17:16:16";18723;2;"questionnaire-89vf";NA;5318030;"XT8";1465592;NA;"complete";"uzfvee";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1591284210373;"04/06/2020 15:23:30";1591283776356;2;"04/06/2020 17:16:16";18723;2;"questionnaire-89vf";NA;5318030;"XT8";1465592;NA;"complete";"uzfvee";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"response-3";"German"
"9";1591284210373;"04/06/2020 15:23:30";1591283776356;2;"04/06/2020 17:16:16";18723;2;"questionnaire-89vf";NA;5318030;"XT8";1465592;NA;"complete";"uzfvee";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"country";"Germany"
"10";1591284210373;"04/06/2020 15:23:30";1591283776356;2;"04/06/2020 17:16:16";18723;2;"questionnaire-89vf";NA;5318030;"XT8";1465592;NA;"complete";"uzfvee";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"education";"Bachelor degree"
"11";1591284210373;"04/06/2020 15:23:30";1591283776356;2;"04/06/2020 17:16:16";18723;2;"questionnaire-89vf";NA;5318030;"XT8";1465592;NA;"complete";"uzfvee";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"education-quantised";"5"
"12";1591284210373;"04/06/2020 15:23:30";1591283776357;2;"04/06/2020 17:16:16";18723;2;"questionnaire-89vf";NA;5318030;"XT8";1465592;NA;"complete";"uzfvee";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Some knowledge as amateur"
"13";1591284210373;"04/06/2020 15:23:30";1591283776357;2;"04/06/2020 17:16:16";18723;2;"questionnaire-89vf";NA;5318030;"XT8";1465592;NA;"complete";"uzfvee";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"2"
"14";1591284210373;"04/06/2020 15:23:30";1591283776357;2;"04/06/2020 17:16:16";18723;2;"questionnaire-89vf";NA;5318030;"XT8";1465592;NA;"complete";"uzfvee";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"comment";""
"15";1591284210373;"04/06/2020 15:23:30";1591283776357;2;"04/06/2020 17:16:16";18723;2;"questionnaire-89vf";NA;5318030;"XT8";1465592;NA;"complete";"uzfvee";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLL_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"61202"
"1";1591352178035;"05/06/2020 10:16:18";1591352176522;2;"05/06/2020 12:16:16";18723;2;"questionnaire-89vf";NA;5365399;"BZ1";1463396;NA;"complete";"jvrpha";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1368x912";"1368x912";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1591352217823;"05/06/2020 10:16:57";1591352216351;2;"05/06/2020 12:16:56";18723;2;"questionnaire-89vf";NA;5365399;"BZ1";1463396;NA;"complete";"jvrpha";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1368x912";"1351x912";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"sex";"female"
"3";1591352217901;"05/06/2020 10:16:57";1591352216354;2;"05/06/2020 12:16:56";18723;2;"questionnaire-89vf";NA;5365399;"BZ1";1463396;NA;"complete";"jvrpha";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1368x912";"1351x912";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"4";1591352217901;"05/06/2020 10:16:57";1591352216354;2;"05/06/2020 12:16:56";18723;2;"questionnaire-89vf";NA;5365399;"BZ1";1463396;NA;"complete";"jvrpha";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1368x912";"1351x912";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"age";"21"
"5";1591352217901;"05/06/2020 10:16:57";1591352216354;2;"05/06/2020 12:16:56";18723;2;"questionnaire-89vf";NA;5365399;"BZ1";1463396;NA;"complete";"jvrpha";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1368x912";"1351x912";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1591352217901;"05/06/2020 10:16:57";1591352216354;2;"05/06/2020 12:16:56";18723;2;"questionnaire-89vf";NA;5365399;"BZ1";1463396;NA;"complete";"jvrpha";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1368x912";"1351x912";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1591352217901;"05/06/2020 10:16:57";1591352216354;2;"05/06/2020 12:16:56";18723;2;"questionnaire-89vf";NA;5365399;"BZ1";1463396;NA;"complete";"jvrpha";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1368x912";"1351x912";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1591352217901;"05/06/2020 10:16:57";1591352216355;2;"05/06/2020 12:16:56";18723;2;"questionnaire-89vf";NA;5365399;"BZ1";1463396;NA;"complete";"jvrpha";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1368x912";"1351x912";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-3";"German"
"9";1591352217901;"05/06/2020 10:16:57";1591352216355;2;"05/06/2020 12:16:56";18723;2;"questionnaire-89vf";NA;5365399;"BZ1";1463396;NA;"complete";"jvrpha";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1368x912";"1351x912";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"country";"Germany"
"10";1591352217901;"05/06/2020 10:16:57";1591352216355;2;"05/06/2020 12:16:56";18723;2;"questionnaire-89vf";NA;5365399;"BZ1";1463396;NA;"complete";"jvrpha";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1368x912";"1351x912";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"education";"Some university/higher education but no degree"
"11";1591352217901;"05/06/2020 10:16:57";1591352216355;2;"05/06/2020 12:16:56";18723;2;"questionnaire-89vf";NA;5365399;"BZ1";1463396;NA;"complete";"jvrpha";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1368x912";"1351x912";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"education-quantised";"4"
"12";1591352217901;"05/06/2020 10:16:57";1591352216355;2;"05/06/2020 12:16:56";18723;2;"questionnaire-89vf";NA;5365399;"BZ1";1463396;NA;"complete";"jvrpha";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1368x912";"1351x912";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"psyKnowledge";"I've studied at least one of these disciplines (school or university)"
"13";1591352217901;"05/06/2020 10:16:57";1591352216356;2;"05/06/2020 12:16:56";18723;2;"questionnaire-89vf";NA;5365399;"BZ1";1463396;NA;"complete";"jvrpha";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1368x912";"1351x912";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"3"
"14";1591352217901;"05/06/2020 10:16:57";1591352216356;2;"05/06/2020 12:16:56";18723;2;"questionnaire-89vf";NA;5365399;"BZ1";1463396;NA;"complete";"jvrpha";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1368x912";"1351x912";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"comment";""
"15";1591352217901;"05/06/2020 10:16:57";1591352216356;2;"05/06/2020 12:16:56";18723;2;"questionnaire-89vf";NA;5365399;"BZ1";1463396;NA;"complete";"jvrpha";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1368x912";"1351x912";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"39834"
"1";1591373591655;"05/06/2020 16:13:11";1591373581285;2;"05/06/2020 18:13:01";18723;2;"questionnaire-89vf";NA;5394044;"CF6";1463395;NA;"complete";"bmyqxq";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1280x720";"1280x610";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1591373641040;"05/06/2020 16:14:01";1591373630829;2;"05/06/2020 18:13:50";18723;2;"questionnaire-89vf";NA;5394044;"CF6";1463395;NA;"complete";"bmyqxq";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"sex";"I'd rather not say"
"3";1591373641148;"05/06/2020 16:14:01";1591373630832;2;"05/06/2020 18:13:50";18723;2;"questionnaire-89vf";NA;5394044;"CF6";1463395;NA;"complete";"bmyqxq";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"sex-quantised";"3"
"4";1591373641148;"05/06/2020 16:14:01";1591373630832;2;"05/06/2020 18:13:50";18723;2;"questionnaire-89vf";NA;5394044;"CF6";1463395;NA;"complete";"bmyqxq";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"age";"25"
"5";1591373641148;"05/06/2020 16:14:01";1591373630833;2;"05/06/2020 18:13:50";18723;2;"questionnaire-89vf";NA;5394044;"CF6";1463395;NA;"complete";"bmyqxq";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1591373641148;"05/06/2020 16:14:01";1591373630833;2;"05/06/2020 18:13:50";18723;2;"questionnaire-89vf";NA;5394044;"CF6";1463395;NA;"complete";"bmyqxq";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1591373641148;"05/06/2020 16:14:01";1591373630833;2;"05/06/2020 18:13:50";18723;2;"questionnaire-89vf";NA;5394044;"CF6";1463395;NA;"complete";"bmyqxq";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1591373641148;"05/06/2020 16:14:01";1591373630833;2;"05/06/2020 18:13:50";18723;2;"questionnaire-89vf";NA;5394044;"CF6";1463395;NA;"complete";"bmyqxq";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"response-3";"German"
"9";1591373641148;"05/06/2020 16:14:01";1591373630834;2;"05/06/2020 18:13:50";18723;2;"questionnaire-89vf";NA;5394044;"CF6";1463395;NA;"complete";"bmyqxq";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"country";"Germany"
"10";1591373641148;"05/06/2020 16:14:01";1591373630834;2;"05/06/2020 18:13:50";18723;2;"questionnaire-89vf";NA;5394044;"CF6";1463395;NA;"complete";"bmyqxq";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"education";"High school diploma"
"11";1591373641148;"05/06/2020 16:14:01";1591373630834;2;"05/06/2020 18:13:50";18723;2;"questionnaire-89vf";NA;5394044;"CF6";1463395;NA;"complete";"bmyqxq";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"education-quantised";"3"
"12";1591373641148;"05/06/2020 16:14:01";1591373630834;2;"05/06/2020 18:13:50";18723;2;"questionnaire-89vf";NA;5394044;"CF6";1463395;NA;"complete";"bmyqxq";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge";"I've a degree related to one of these fields."
"13";1591373641148;"05/06/2020 16:14:01";1591373630835;2;"05/06/2020 18:13:50";18723;2;"questionnaire-89vf";NA;5394044;"CF6";1463395;NA;"complete";"bmyqxq";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"4"
"14";1591373641148;"05/06/2020 16:14:01";1591373630835;2;"05/06/2020 18:13:50";18723;2;"questionnaire-89vf";NA;5394044;"CF6";1463395;NA;"complete";"bmyqxq";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"comment";""
"15";1591373641148;"05/06/2020 16:14:01";1591373630835;2;"05/06/2020 18:13:50";18723;2;"questionnaire-89vf";NA;5394044;"CF6";1463395;NA;"complete";"bmyqxq";NA;"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"49550"
"1";1591610439655;"08/06/2020 10:00:39";1591610438702;2;"08/06/2020 12:00:38";18723;2;"questionnaire-89vf";NA;5472072;"OI5";1488094;NA;"complete";"iqwcht";NA;"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1536x864";"1536x755";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1591610502704;"08/06/2020 10:01:42";1591610501153;2;"08/06/2020 12:01:41";18723;2;"questionnaire-89vf";NA;5472072;"OI5";1488094;NA;"complete";"iqwcht";NA;"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1536x864";"1519x755";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"sex";"female"
"3";1591610502768;"08/06/2020 10:01:42";1591610501155;2;"08/06/2020 12:01:41";18723;2;"questionnaire-89vf";NA;5472072;"OI5";1488094;NA;"complete";"iqwcht";NA;"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1536x864";"1519x755";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"4";1591610502768;"08/06/2020 10:01:42";1591610501156;2;"08/06/2020 12:01:41";18723;2;"questionnaire-89vf";NA;5472072;"OI5";1488094;NA;"complete";"iqwcht";NA;"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1536x864";"1519x755";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"age";"28"
"5";1591610502768;"08/06/2020 10:01:42";1591610501156;2;"08/06/2020 12:01:41";18723;2;"questionnaire-89vf";NA;5472072;"OI5";1488094;NA;"complete";"iqwcht";NA;"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1536x864";"1519x755";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1591610502768;"08/06/2020 10:01:42";1591610501156;2;"08/06/2020 12:01:41";18723;2;"questionnaire-89vf";NA;5472072;"OI5";1488094;NA;"complete";"iqwcht";NA;"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1536x864";"1519x755";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1591610502768;"08/06/2020 10:01:42";1591610501156;2;"08/06/2020 12:01:41";18723;2;"questionnaire-89vf";NA;5472072;"OI5";1488094;NA;"complete";"iqwcht";NA;"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1536x864";"1519x755";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1591610502768;"08/06/2020 10:01:42";1591610501156;2;"08/06/2020 12:01:41";18723;2;"questionnaire-89vf";NA;5472072;"OI5";1488094;NA;"complete";"iqwcht";NA;"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1536x864";"1519x755";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"response-3";"German"
"9";1591610502768;"08/06/2020 10:01:42";1591610501156;2;"08/06/2020 12:01:41";18723;2;"questionnaire-89vf";NA;5472072;"OI5";1488094;NA;"complete";"iqwcht";NA;"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1536x864";"1519x755";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"country";"Germany"
"10";1591610502768;"08/06/2020 10:01:42";1591610501156;2;"08/06/2020 12:01:41";18723;2;"questionnaire-89vf";NA;5472072;"OI5";1488094;NA;"complete";"iqwcht";NA;"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1536x864";"1519x755";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"education";"High school diploma"
"11";1591610502768;"08/06/2020 10:01:42";1591610501157;2;"08/06/2020 12:01:41";18723;2;"questionnaire-89vf";NA;5472072;"OI5";1488094;NA;"complete";"iqwcht";NA;"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1536x864";"1519x755";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"education-quantised";"3"
"12";1591610502768;"08/06/2020 10:01:42";1591610501157;2;"08/06/2020 12:01:41";18723;2;"questionnaire-89vf";NA;5472072;"OI5";1488094;NA;"complete";"iqwcht";NA;"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1536x864";"1519x755";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"I've studied at least one of these disciplines (school or university)"
"13";1591610502768;"08/06/2020 10:01:42";1591610501157;2;"08/06/2020 12:01:41";18723;2;"questionnaire-89vf";NA;5472072;"OI5";1488094;NA;"complete";"iqwcht";NA;"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1536x864";"1519x755";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"3"
"14";1591610502768;"08/06/2020 10:01:42";1591610501157;2;"08/06/2020 12:01:41";18723;2;"questionnaire-89vf";NA;5472072;"OI5";1488094;NA;"complete";"iqwcht";NA;"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1536x864";"1519x755";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"comment";""
"15";1591610502768;"08/06/2020 10:01:42";1591610501157;2;"08/06/2020 12:01:41";18723;2;"questionnaire-89vf";NA;5472072;"OI5";1488094;NA;"complete";"iqwcht";NA;"computer";"Desktop or Laptop";"Windows 8.1";"Chrome 83.0.4103.61";"1536x864";"1519x755";"after demographic";"demographic";4;"BRAC1_vertLA_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"62455"
"1";1591955580708;"12/06/2020 09:53:00";1591955580588;2;"12/06/2020 11:53:00";18723;2;"questionnaire-89vf";NA;5574106;"HW6";1495927;NA;"complete";"hbzgjg";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Chrome 83.0.4103.97";"1366x768";"1366x666";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1591955649458;"12/06/2020 09:54:09";1591955649407;2;"12/06/2020 11:54:09";18723;2;"questionnaire-89vf";NA;5574106;"HW6";1495927;NA;"complete";"hbzgjg";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Chrome 83.0.4103.97";"1366x768";"1366x666";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"sex";"female"
"3";1591955649552;"12/06/2020 09:54:09";1591955649409;2;"12/06/2020 11:54:09";18723;2;"questionnaire-89vf";NA;5574106;"HW6";1495927;NA;"complete";"hbzgjg";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Chrome 83.0.4103.97";"1366x768";"1366x666";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"4";1591955649552;"12/06/2020 09:54:09";1591955649409;2;"12/06/2020 11:54:09";18723;2;"questionnaire-89vf";NA;5574106;"HW6";1495927;NA;"complete";"hbzgjg";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Chrome 83.0.4103.97";"1366x768";"1366x666";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"age";"21"
"5";1591955649552;"12/06/2020 09:54:09";1591955649410;2;"12/06/2020 11:54:09";18723;2;"questionnaire-89vf";NA;5574106;"HW6";1495927;NA;"complete";"hbzgjg";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Chrome 83.0.4103.97";"1366x768";"1366x666";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1591955649552;"12/06/2020 09:54:09";1591955649410;2;"12/06/2020 11:54:09";18723;2;"questionnaire-89vf";NA;5574106;"HW6";1495927;NA;"complete";"hbzgjg";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Chrome 83.0.4103.97";"1366x768";"1366x666";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1591955649552;"12/06/2020 09:54:09";1591955649410;2;"12/06/2020 11:54:09";18723;2;"questionnaire-89vf";NA;5574106;"HW6";1495927;NA;"complete";"hbzgjg";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Chrome 83.0.4103.97";"1366x768";"1366x666";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1591955649552;"12/06/2020 09:54:09";1591955649410;2;"12/06/2020 11:54:09";18723;2;"questionnaire-89vf";NA;5574106;"HW6";1495927;NA;"complete";"hbzgjg";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Chrome 83.0.4103.97";"1366x768";"1366x666";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"response-3";"german"
"9";1591955649552;"12/06/2020 09:54:09";1591955649410;2;"12/06/2020 11:54:09";18723;2;"questionnaire-89vf";NA;5574106;"HW6";1495927;NA;"complete";"hbzgjg";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Chrome 83.0.4103.97";"1366x768";"1366x666";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"country";"Germany"
"10";1591955649552;"12/06/2020 09:54:09";1591955649411;2;"12/06/2020 11:54:09";18723;2;"questionnaire-89vf";NA;5574106;"HW6";1495927;NA;"complete";"hbzgjg";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Chrome 83.0.4103.97";"1366x768";"1366x666";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"education";"High school diploma"
"11";1591955649552;"12/06/2020 09:54:09";1591955649411;2;"12/06/2020 11:54:09";18723;2;"questionnaire-89vf";NA;5574106;"HW6";1495927;NA;"complete";"hbzgjg";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Chrome 83.0.4103.97";"1366x768";"1366x666";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"education-quantised";"3"
"12";1591955649552;"12/06/2020 09:54:09";1591955649411;2;"12/06/2020 11:54:09";18723;2;"questionnaire-89vf";NA;5574106;"HW6";1495927;NA;"complete";"hbzgjg";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Chrome 83.0.4103.97";"1366x768";"1366x666";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"I've studied at least one of these disciplines (school or university)"
"13";1591955649552;"12/06/2020 09:54:09";1591955649411;2;"12/06/2020 11:54:09";18723;2;"questionnaire-89vf";NA;5574106;"HW6";1495927;NA;"complete";"hbzgjg";NA;"computer";"Desktop or Laptop";"Mac OS 10.15.2";"Chrome 83.0.4103.97";"1366x768";"1366x666";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"3"
